fable_number,fable_group,fable_commodity,year,flow,trade_value_usd,qty_million_tonnes,n_hs_codes_summed,qty_note
37,PULSES,Guar gum,2013,Export,119232742.0,0.088605056,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2013,Import,1265858.0,0.000481827,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2014,Export,72011013.0,0.110143392,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2014,Import,1071395.0,0.00059685,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2015,Export,39288890.0,0.071190339,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2015,Import,1452698.0,0.000836156,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2016,Export,23090084.0,0.064693986,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2016,Import,1842494.0,0.001129216,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2017,Export,36896301.08,0.097157072,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2017,Import,2995389.48,0.001095727,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2018,Export,39615354.59,0.085930796,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2018,Import,3587425.73,0.001293415,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2019,Export,37700703.27,0.092954809,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2019,Import,3175304.27,0.001520619,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2020,Export,38312818.33,0.116801423,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2020,Import,1719331.69,0.000595687,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2021,Export,39151595.48,0.102805267,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2021,Import,3511444.19,0.001223346,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2022,Export,51516415.84,0.09978485,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2022,Import,3291803.82,0.001368674,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2023,Export,53611468.54,0.11830169,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2023,Import,2788597.93,0.00197882,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2024,Export,39978246.09,0.08249609,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2024,Import,1681174.16,0.001013824,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2025,Export,27620234.31,0.052847103,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guar gum,2025,Import,2097611.59,0.001324341,1,"tonnage is raw gum weight, NOT seed-equivalent (factor 1.00, no sourced seed->gum extraction rate) — #37 understates seed drawdown"
37,PULSES,Guarseed,2000,Export,169513.0,0.000210601,1,
37,PULSES,Guarseed,2000,Import,186710.0,0.000227359,1,
37,PULSES,Guarseed,2001,Export,89728.0,3.4245e-05,1,
37,PULSES,Guarseed,2001,Import,18749.0,1.6261e-05,1,
37,PULSES,Guarseed,2002,Export,70066.0,2.6317e-05,1,
37,PULSES,Guarseed,2002,Import,44166.0,1.9959e-05,1,
37,PULSES,Guarseed,2003,Export,255388.0,0.000433795,1,
37,PULSES,Guarseed,2003,Import,117322.0,0.001530746,1,
37,PULSES,Guarseed,2004,Export,536075.0,0.001030029,1,
37,PULSES,Guarseed,2004,Import,127609.0,0.00151368,1,
37,PULSES,Guarseed,2005,Export,488680.0,0.000800212,1,
37,PULSES,Guarseed,2005,Import,8538.0,5.7496e-05,1,
37,PULSES,Guarseed,2006,Export,521620.0,0.000623294,1,
37,PULSES,Guarseed,2006,Import,27469.0,8.3223e-05,1,
37,PULSES,Guarseed,2007,Export,651398.0,0.001179399,1,
37,PULSES,Guarseed,2007,Import,142358.0,0.000175179,1,
37,PULSES,Guarseed,2008,Export,791618.0,0.000597453,1,
37,PULSES,Guarseed,2008,Import,409103.0,0.000331531,1,
37,PULSES,Guarseed,2009,Export,720921.0,0.000549613,1,
37,PULSES,Guarseed,2009,Import,505983.0,0.000769693,1,
37,PULSES,Guarseed,2010,Export,738215.0,0.000584567,1,
37,PULSES,Guarseed,2010,Import,12993.0,1.2408e-05,1,
37,PULSES,Guarseed,2011,Export,3783248.0,0.00417459,1,
37,PULSES,Guarseed,2011,Import,149169.0,9.7102e-05,1,
37,PULSES,Guarseed,2012,Export,1133947.0,0.001368999,1,
37,PULSES,Guarseed,2012,Import,174539.0,9.3112e-05,1,
37,PULSES,Guarseed,2013,Export,810381.0,0.000802156,1,
37,PULSES,Guarseed,2013,Import,282832.0,0.000175729,1,
37,PULSES,Guarseed,2014,Export,1046990.0,0.000588629,1,
37,PULSES,Guarseed,2014,Import,865839.0,0.000462747,1,
37,PULSES,Guarseed,2015,Export,1345644.0,0.00066148,1,
37,PULSES,Guarseed,2015,Import,686566.0,0.000276807,1,
37,PULSES,Guarseed,2016,Export,2622544.0,0.002044702,1,
37,PULSES,Guarseed,2016,Import,482322.0,0.000568671,1,
37,PULSES,Guarseed,2017,Export,543331.69,0.000438105,1,
37,PULSES,Guarseed,2017,Import,33123.66,2.6489e-05,1,
37,PULSES,Guarseed,2018,Export,690376.3,0.000613029,1,
37,PULSES,Guarseed,2018,Import,89.52,7.1e-08,1,
37,PULSES,Guarseed,2019,Export,639577.28,0.000621641,1,
37,PULSES,Guarseed,2019,Import,15.43,5.4e-08,1,
37,PULSES,Guarseed,2020,Export,523232.58,0.00040425,1,
37,PULSES,Guarseed,2020,Import,32009.45,3.2212e-05,1,
37,PULSES,Guarseed,2021,Export,637730.46,0.000583964,1,
37,PULSES,Guarseed,2021,Import,18621.96,2.35e-05,1,
37,PULSES,Guarseed,2022,Export,866723.38,0.000435133,1,
37,PULSES,Guarseed,2022,Import,11720.41,2.3576e-05,1,
37,PULSES,Guarseed,2023,Export,564304.8,0.000341869,1,
37,PULSES,Guarseed,2023,Import,21163.9,3.5635e-05,1,
37,PULSES,Guarseed,2024,Export,612438.46,0.00042267,1,
37,PULSES,Guarseed,2024,Import,27749.21,5.7785e-05,1,
37,PULSES,Guarseed,2025,Export,1061534.45,0.001491232,1,
37,PULSES,Guarseed,2025,Import,111268.43,0.00026299,1,
14,FIBERINDUS,Jute,2000,Export,204341.64,0.000325995,2,
14,FIBERINDUS,Jute,2000,Import,25373751.0,0.115393,1,
14,FIBERINDUS,Jute,2001,Export,44340.0,3.6101e-05,2,
14,FIBERINDUS,Jute,2001,Import,17057437.0,0.064630456,2,
14,FIBERINDUS,Jute,2002,Export,3942.0,2.812e-06,1,
14,FIBERINDUS,Jute,2002,Import,23280279.0,0.088725473,2,
14,FIBERINDUS,Jute,2003,Export,770605.0,0.002273212,2,
14,FIBERINDUS,Jute,2003,Import,28644393.0,0.122531,2,
14,FIBERINDUS,Jute,2004,Export,1343665.0,0.003058,2,
14,FIBERINDUS,Jute,2004,Import,30532997.0,0.129449,2,
14,FIBERINDUS,Jute,2005,Export,1630197.0,0.003602,2,
14,FIBERINDUS,Jute,2005,Import,38804723.0,0.123674,2,
14,FIBERINDUS,Jute,2006,Export,1213756.0,0.002807,2,
14,FIBERINDUS,Jute,2006,Import,46155130.0,0.115809795,2,
14,FIBERINDUS,Jute,2007,Export,888378.0,0.001645,2,
14,FIBERINDUS,Jute,2007,Import,46344134.0,0.12318,2,
14,FIBERINDUS,Jute,2008,Export,58601.0,0.000113,2,
14,FIBERINDUS,Jute,2008,Import,59037712.0,0.143643,2,
14,FIBERINDUS,Jute,2009,Export,9588.0,6e-06,2,
14,FIBERINDUS,Jute,2009,Import,53813498.0,0.113696,2,
14,FIBERINDUS,Jute,2010,Export,39032.0,0.015894,2,
14,FIBERINDUS,Jute,2010,Import,67808248.0,0.089297943,2,
14,FIBERINDUS,Jute,2011,Export,118969.0,0.009888,2,
14,FIBERINDUS,Jute,2011,Import,69551494.0,0.096605687,2,
14,FIBERINDUS,Jute,2012,Export,135641.0,0.000145,2,
14,FIBERINDUS,Jute,2012,Import,47349089.0,0.093906029,2,
14,FIBERINDUS,Jute,2013,Export,20035.0,5.2e-05,2,
14,FIBERINDUS,Jute,2013,Import,43545869.0,0.084858,2,
14,FIBERINDUS,Jute,2014,Export,12413.0,1.4e-05,2,
14,FIBERINDUS,Jute,2014,Import,39807456.0,0.073595,2,
14,FIBERINDUS,Jute,2015,Export,0.0,0.0,2,
14,FIBERINDUS,Jute,2015,Import,40763121.0,0.06662,2,
14,FIBERINDUS,Jute,2016,Export,17673.0,6.8e-05,2,
14,FIBERINDUS,Jute,2016,Import,33688422.0,0.047104,2,
14,FIBERINDUS,Jute,2017,Export,12086.42,0.000258,2,
14,FIBERINDUS,Jute,2017,Import,49061675.2,0.078314,2,
14,FIBERINDUS,Jute,2018,Export,0.0,0.0,2,
14,FIBERINDUS,Jute,2018,Import,48413681.34,0.090650431,2,
14,FIBERINDUS,Jute,2019,Export,318.11,0.0002,2,
14,FIBERINDUS,Jute,2019,Import,23664514.51,0.044361,2,
14,FIBERINDUS,Jute,2020,Export,1449.65,2.2e-05,2,
14,FIBERINDUS,Jute,2020,Import,46910085.23,0.067307224,2,
14,FIBERINDUS,Jute,2021,Export,3231.44,3e-06,1,
14,FIBERINDUS,Jute,2021,Import,63019220.95,0.062248,2,
14,FIBERINDUS,Jute,2022,Export,4779.85,6e-06,2,
